index,0
282,0.06818557041439656
283,0.08139342909030874
284,0.03549612019151395
285,0.08436519729238898
286,0.022618457982499587
287,0.04886907710087502
288,0.06884596334819218
289s,0.12943701502393926
29,0.08320950965824665
290,0.05266633647019977
291,
292,0.07462440151890375
293,0.07412910681855704
294,0.0785867591216774
295,
297,0.12101700511804524
299,0.12217269275218755
30,0.07231302625061913
300,0.05151064883605745
301,0.08139342909030874
302b,0.10533267294039954
303,0.14776291893676738
305b,0.04243024599636784
306,0.16130097407957736
327,0.0703318474492323
328,0.07743107148753509
329,0.08155852732375764
33,0.08981343899620274
330,0.006934125804853888
331,
332,0.04176985306257223
333,0.07644048208684168
335,0.1741786362885917
336,0.15568763414231468
337,0.0553079082053822
338b,0.14825821363711408
340b,0.1650982334489021
341s,0.1099554234769688
343s,0.11259699521215123
344,
351,0.0794122502889219
353,0.09262010896483408
354,0.1107809146442133
355,0.0156843321776457
357s,0.06736007924715205
358,0.04474162126465247
359,0.061251444609542675
36,0.0627373287105828
361,0.0954267789334654
362s,0.05662869407297342
363,0.09625227010070993
364s,0.1104507181773155
365,0.102856199438666
366,0.05250123823675087
367s,0.0632326234109295
368,0.10467228000660393
369s,0.05960046227505366
371,0.04342083539706125
372b,
373,0.03417533432392273
375,
379,0.03665180782565627
38,0.0947663859996698
380,0.09625227010070993
381,0.11276209344560013
382s,
383,0.11358758461284464
385,
386s,0.07214792801717021
387b,0.12085190688459634
390b,
391,0.024599636783886412
392,0.11738484398216939
393,0.0627373287105828
396,0.0954267789334654
399,0.11523856694733367
40,0.05745418524021793
400,0.06752517748060095
402,0.0638930163447251
404,0.05448241703813769
405,0.11309228991249794
406s,0.0633977216443784
407,0.04573221066534588
409s,0.1353805514280997
41,0.11606405811457818
410,
411,
412,0.1418193825326069
413,0.1253095591877167
414,0.07644048208684168
415,0.08469539375928678
417,0.06059105167574707
418,0.0633977216443784
42,0.0795773485223708
421,0.11474327224698695
423,0.08420009905894008
424,0.045402014198448075
426b,0.1329040779263662
429,0.05976556050850256
431b,0.15337625887403006
432,0.09195971603103847
433s,0.08601617962687799
434,0.05778438170711574
436,0.05118045236915965
438,
439,0.09691266303450553
44,0.08122833085685983
440s,0.11309228991249794
442,0.05200594353640416
443w,0.06835066864784546
444,0.1276209344560013
447,0.13092289912497937
45,0.0704969456826812
450,0.07429420505200594
451,0.07000165098233449
452,0.07297341918441473
453s,0.15981508997853722
454,0.02509493148423312
456,0.07677067855373948
457,0.031038467888393595
458s,0.12481426448736999
459,0.07809146442133069
46,0.022783556215948488
460s,0.11276209344560013
461b,0.06818557041439656
462,0.07759616972098399
464,0.0954267789334654
465s,0.1494139012712564
469,0.038798084860491994
472,0.05827967640746244
473s,0.10648836057454185
474s,
475,0.09575697540036322
479s,0.054812613505035496
48,0.11292719167904904
480s,0.05580320290572891
482,
483,0.0237741456166419
49,
490b,0.06967145451543669
491b,0.5735512630014858
492b,0.14677232953607397
493s,0.06207693577678719
496s,0.04243024599636784
50,0.04886907710087502
500,0.09889384183589235
501,0.11309228991249794
502,0.1258048538880634
503,0.08122833085685983
505s,0.10714875350833745
506,0.13604094436189532
507,0.04342083539706125
508,0.04457652303120357
52,0.09823344890209675
53,0.11342248637939574
55,0.0784216608882285
56,0.10731385174178636
58,0.0954267789334654
59,0.1020307082714215
62,0.0795773485223708
63,0.07214792801717021
64,0.08552088492653129
69,0.039953772494634304
7,0.04342083539706125
70,0.0942710912993231
71,0.08568598315998019
72,0.06917615981508998
74,0.1107809146442133
76,0.04243024599636784
8,0.037477298992900775
80,0.10153541357107479
83,0.047218094766386
84,0.0868416707941225
86,0.11688954928182269
9,0.11408287931319135
91,0.09806835066864784
92,0.06785537394749876
94,0.05976556050850256
95,0.0942710912993231
99,0.10665345880799075
Marker,
