Date	Number	Time	Sp	Ind	Infl_pos	Cor_Len_Var	Nectar_UNC	Nectar_CON	Sugar_UND	Sugar_D+2.5	Sugar (UNDc; mg/mL)	"Sugar (D_2.5_c), mg/mL"	"Sugar (D, c, mg/mL)"	SugConAvg(mg/ml)	TotalSugAmt	Time Removed
4/30/18	2	9:58:00 AM	F5	35	1	23.78	24.66	1.54125	26.2	9.9	290.331336	102.114584	267.7505678	279.0409519	430.0718671	9:47-9:51
10/31/17	13	11:25:00 AM	F5	39	1	28.16	21.27	1.329375	29.8	10.2	335.654616	105.327176	303.4036706	319.5291433	424.7740549	10:28-10:31
3/25/18	15	10:22:00 AM	F5	39	2	23.37	16.34	1.02125	29.4	9	330.551624	92.5334	319.053351	324.8024875	331.7045404	10:06-10:11
3/29/18	19	10:23:00 AM	F5	39	1	28.89	32	2	30.2	13.9	340.774376	145.724664	327.880494	334.327435	668.65487	9:57-9:59
4/28/18	21	11:16:00 AM	F5	42	1	29.6	26.95	1.684375	29.5	12.1	331.8258	125.892624	312.7462403	322.2860202	542.8505153	10:50-10:54
1/16/18	13	9:55:00 AM	F5	42	1	23.62	1.01	0.063125	0	0.4	0	5.260944	213.6151618	213.6151618	13.48445709	9:09-9:12
4/21/18	37	11:30:00 AM	F5	42	1	28.82	25.98	1.62375	27	10.1	300.2858	104.255264	264.7714518	282.5286259	458.7558563	11:23-11:26
11/12/17	14	11:02:00 AM	F5	43	1	26.2	25.57	1.598125	21.9	9.1	237.975224	93.593784	240.0056479	238.990436	381.9365905	10:34-10:37
1/13/18	23	10:35:00 AM	F5	43	1	29.38	27.89	1.743125	25.7	11.2	284.143856	116.103936	282.6208754	283.3823657	493.9708862	9:57-10:00
12/18/17	21	10:48:00 AM	F5	43	2	28.64	36.95	2.309375	31.1	14.8	352.355144	155.768016	324.3937437	338.3744439	781.4334814	10:10-10:15
4/21/18	40	11:41:00 AM	F5	44	1	30.54	45.3	2.83125	32.5	19.5	370.5384	209.5958	394.6693541	382.603877	1083.247227	11:23-11:26
4/11/18	4	9:30:00 AM	F5	44	1	31.4	27.06	1.69125	31.6	13.1	358.825584	136.868504	339.1870613	349.0063226	590.2569431	9:12-9:15
4/26/18	4	9:34:00 AM	F5	44	1	31.4	27.12	1.695	31.1	12.9	352.355144	134.664944	333.2858054	342.8204747	581.0807046	9:16-9:19
2/9/18	23	10:39:00 AM	F5	47	1	25.23	26.48	1.655	31	11.8	351.0642	122.620296	307.8473292	329.4557646	545.2492904	9:52-9:57
11/23/17	7	10:18:00 AM	F5	47	2	25.03	5.75	0.359375	27.8	3.8	310.307336	38.837576	309.0120177	309.6596769	111.2839464	9:44-9:48
11/8/17	5	10:07:00 AM	F5	47	1	27.46	7.02	0.43875	29.8	4	335.654616	40.8504	273.616212	304.635414	133.6587879	9:40-9:44
1/16/18	8	9:40:00 AM	F5	50	1	24.46	9.13	0.570625	24.5	4.9	269.4008	49.959984	268.8427178	269.1217589	153.5676037	9:09-9:12
1/13/18	20	10:27:00 AM	F5	50	1	24.87	19.1	1.19375	23.9	8	262.085864	81.9872	253.6881424	257.8870032	307.8526101	9:57-10:00
10/31/17	8	11:04:00 AM	F5	50	1	24.96	17.95	1.121875	23	6	251.1842	61.2092	197.6085315	224.3963657	251.7446728	10:28-10:31
2/1/18	10	9:50:00 AM	C	52	1	29.91	40.66	2.54125	33.8	17.6	387.606776	187.556864	372.0692732	379.8380246	965.26338	9:09-9:12
2/20/18	33	11:06:00 AM	C	52	1	29.05	40.09	2.505625	33.6	16.9	384.969344	179.532624	358.6622064	371.8157752	931.6309017	10:30-10:35
2/17/18	23	10:32:00 AM	C	52	1	31.58	43.07	2.691875	35.4	18.3	408.857144	195.632456	377.320365	393.0887545	1058.145791	9:47-9:51
11/4/17	19	11:17:00 AM	F5	54	1	26.48	26.71	1.669375	22.4	9	243.963584	92.5334	231.1083158	237.5359499	396.5365764	10:56-10:59
12/4/17	11	10:00:00 AM	F5	54	1	25.72	12.05	0.753125	27.2	6.5	302.784896	66.3644	286.6611635	294.7230297	221.9632817	9:13-9:18
12/18/17	23	10:58:00 AM	F5	54	1	27.39	26.25	1.640625	30	11.3	338.2124	117.187376	295.7586156	316.9855078	520.0543487	10:10-10:15
11/8/17	24	11:39:00 AM	F5	56	1	28.56	28.61	1.788125	26.4	11.1	292.813664	115.021544	275.834608	284.324136	508.4070957	11:31-11:35
12/2/17	12	10:11:00 AM	F5	56	1	28.22	8.5	0.53125	28	5.1	312.8232	51.995864	296.6822828	304.7527414	161.8998939	9:19-9:24
11/10/17	22	11:25:00 AM	F5	56	1	28.7	13.52	0.845	22.2	6	241.565096	61.2092	242.3015077	241.9333018	204.43364	11:05-11:09
11/8/17	27	11:50:00 AM	F5	57	1	26.16	28.3	1.76875	29.9	13	336.932984	135.7662	327.661889	332.2974365	587.7510908	11:31-11:35
11/12/17	12	10:53:00 AM	F5	57	1	26.35	28.97	1.810625	30.2	13.5	340.774376	141.2882	336.3702849	338.5723305	613.0275259	10:34-10:37
11/10/17	21	11:21:00 AM	F5	57	1	27.64	32	2	31.2	8	353.647136	81.9872	184.4712	269.059168	538.118336	11:05-11:09
3/12/18	34	11:33:00 AM	F5	60	1	26.66	24.02	1.50125	33.8	12.9	387.606776	134.664944	358.9196384	373.2632072	560.3613898	10:53-10:57
2/20/18	30	10:55:00 AM	F5	60	1	26.02	26.94	1.68375	33.1	14	378.394104	146.8364	364.8562961	371.6252	625.7239305	10:30-10:35
2/10/18	43	11:56:00 AM	F5	60	2	28.02	49.07	3.066875	32.1	18.1	365.322224	193.319904	350.9069462	358.1145851	1098.292668	11:26-11:29
10/31/17	11	11:17:00 AM	F5	61	1	27.97	29.82	1.86375	29.7	13	334.377296	135.7662	317.8804857	326.1288909	607.8227204	10:28-10:31
11/4/17	18	11:13:00 AM	F5	61	1	29.03	29.14	1.82125	25	11.2	275.5254	116.103936	275.4779044	275.5016522	501.7573841	10:56-10:59
2/1/18	7	9:39:00 AM	F5	61	1	22.8	19.3	1.20625	27.8	9.2	310.307336	94.655216	290.8318295	300.5695827	362.5620591	9:09-9:12
3/8/18	36	11:39:00 AM	F5	63	1	26.1	35.29	2.205625	29.8	13.9	335.654616	145.724664	310.8985535	323.2765847	713.0269171	11:29-11:30
2/1/18	6	9:35:00 AM	F5	63	1	24.17	19.82	1.23875	29.2	9	328.006416	92.5334	279.2809277	303.6436719	376.1385986	9:09-9:12
2/24/18	30	11:08:00 AM	F5	63	1	26.9	36.31	2.269375	31	15.1	351.0642	159.134664	334.4413718	342.7527859	777.8346035	10:44-10:48
2/10/18	39	11:40:00 AM	F5	64	1	24.28	36.46	2.27875	29.8	14	335.654616	146.8364	307.9295432	321.7920796	733.2837014	11:26-11:29
2/20/18	34	11:10:00 AM	F5	64	1	22.46	6.2	0.3875	41.2	5.1	488.138736	51.995864	387.4530511	437.7958935	169.6459087	10:30-10:35
2/17/18	25	10:40:00 AM	F5	64	1	26.13	16.47	1.029375	32.8	9.9	374.461536	102.114584	350.1160023	362.2887692	372.9310018	9:47-9:51
5/3/18	1	11:03:00 AM	F5	65	1	28.27	43.93	2.745625	30.5	17.5	344.6252	186.4074	356.1386998	350.3819499	962.0174412	10:58
5/2/18	2	10:49:00 AM	F5	65	1	27.25	34.88	2.18	31.9	15.5	362.720424	163.6382	351.2966862	357.0085551	778.2786501	10:36-10:39
5/5/18	1	11:04:00 AM	F5	65	1	28.2	52.38	3.27375	32.2	18.2	366.624696	194.475656	342.987039	354.8058675	1161.545709	10:58-11:00
11/4/17	17	11:09:00 AM	F5	67	1	29.41	23.33	1.458125	21.1	17.8	228.448344	189.858936	515.3779004	371.9131222	542.2958213	10:56-10:59
1/13/18	19	10:24:00 AM	F5	67	1	30.8	44.75	2.796875	28.8	15.3	322.928576	161.384336	305.6384911	314.2835335	879.0117578	9:57-10:00
1/16/18	4	9:26:00 AM	F5	67	1	26.89	27.48	1.7175	28.7	12	321.661736	124.8008	306.4613531	314.0615446	539.4007029	9:09-9:12
4/5/18	19	10:21:00 AM	F5	70	1	24.52	23.04	1.44	27.2	9.2	302.784896	94.655216	258.9871882	280.8860421	404.4759006	9:54-9:57
3/25/18	22	10:49:00 AM	F5	70	1	22.58	1.57	0.098125	28	0.9	312.8232	10.122704	268.0259906	290.4245953	28.49791341	10:06-10:11
4/7/18	42	12:00:00 PM	F5	70	1	26.74	30.67	1.916875	30.8	18.9	348.485456	202.595264	466.821236	407.653346	781.4205076	11:39-11:41
10/31/17	12	11:21:00 AM	F5	76	1	26.69	21.49	1.343125	26.8	9.2	297.790896	94.655216	270.8398898	284.3153929	381.8711121	10:28-10:31
3/12/18	27	11:08:00 AM	F5	76	1	21.83	8.06	0.50375	28.5	4.9	319.1312	49.959984	297.9003512	308.5157756	155.414822	10:53-10:57
3/25/18	13	10:15:00 AM	F5	76	2	22.98	14.52	0.9075	29	7.6	325.4654	77.798064	292.1177995	308.7915998	280.2283768	10:06-10:11
3/6/18	13	11:09:00 AM	F5	81	1	26.11	36.33	2.270625	31.5	15.5	357.5294	163.6382	343.806876	350.668138	796.2358408	10:15-10:19
3/1/18	11	9:53:00 AM	F5	81	1	16.33	4.36	0.2725	35.3	3.6	407.521136	36.828944	374.7091642	391.1151501	106.5788784	9:10-9:13
3/8/18	13	9:57:00 AM	F5	81	2	25.01	11.69	0.730625	27	6	300.2858	61.2092	270.6504318	285.4681159	208.5701422	9:50-9:54
2/10/18	42	11:52:00 AM	F5	82	1	28.24	35.32	2.2075	27.9	12.5	311.564744	130.2704	277.8019968	294.6833704	650.5135402	11:26-11:29
1/16/18	1	9:16:00 AM	F5	82	1	29.83	21.07	1.316875	30.4	11.1	343.340544	115.021544	333.38233	338.361437	445.5797173	9:09-9:12
2/1/18	3	9:25:00 AM	F5	82	1	25.54	28.25	1.765625	29.2	12.1	328.006416	125.892624	304.1476668	316.0770414	558.0735262	9:09-9:12
3/8/18	20	10:21:00 AM	F5	84	1	26.43	19.11	1.194375	30.7	9.8	347.197656	101.045816	312.5493555	329.8735058	393.9926685	9:50-9:54
3/1/18	3	9:24:00 AM	F5	84	1	28.59	22.02	1.37625	31.2	11.1	353.647136	115.021544	323.9616784	338.8044072	466.2795654	9:10-9:13
2/27/18	27	10:57:00 AM	F5	84	1	25.82	24.96	1.56	30.5	11.8	344.6252	122.620296	319.1271806	331.8761903	517.7268569	10:32-10:35
2/3/18	18	10:15:00 AM	F5	89	1	26.23	38.7	2.41875	31.8	15.6	361.421096	164.766704	335.0682068	348.2446514	842.3167506	9:50-9:54
10/31/17	7	11:00:00 AM	F5	89	1	26.74	28.56	1.785	31.8	13.8	361.421096	144.613976	347.1545586	354.2878273	632.4037717	10:28-10:31
2/1/18	12	9:57:00 AM	F5	89	1	23.74	30.45	1.903125	29.4	12.6	330.551624	131.367464	303.9355612	317.2435926	603.7542122	9:09-9:12
3/12/18	31	11:23:00 AM	F5	90	1	22.15	8.18	0.51125	21.5	3.6	233.2034	36.828944	216.9215797	225.0624898	115.0631979	10:53-10:57
4/7/18	39	11:51:00 AM	F5	90	2	29.2	23.03	1.439375	21.6	7.8	234.394784	79.890536	218.6496085	226.5221963	326.0503863	11:39-11:41
3/17/18	12	9:50:00 AM	F5	90	1	21.69	3.24	0.2025	12	0.6	124.8008	7.202504	96.12230647	110.4615532	22.36846452	9:07-9:10
2/1/18	38	11:43:00 AM	F5	95	1	21.25	30.49	1.905625	30.1	13	339.492864	135.7662	313.8786303	326.6857472	622.540527	11:34-11:36
1/16/18	5	9:30:00 AM	F5	95	1	23.52	16.93	1.058125	29.7	9.2	334.377296	94.655216	318.2942379	326.3357669	345.3040334	9:09-9:12
2/10/18	21	10:28:00 AM	F5	95	1	24.86	30.86	1.92875	30.8	13.4	348.485456	140.181704	321.8819036	335.1836798	646.4855224	10:00-10:02
2/1/18	37	11:40:00 AM	F5	98	2	20.67	45.46	2.84125	31	17.5	351.0642	186.4074	350.4262297	350.7452149	996.5548418	11:34-11:36
2/20/18	25	10:39:00 AM	F5	98	3	22.39	27.61	1.725625	27.5	11.2	306.5414	116.103936	284.3095658	295.4254829	509.7935989	10:30-10:35
2/10/18	41	11:48:00 AM	F5	98	1	25.6	56.68	3.5425	29.1	17.3	326.735384	184.111616	314.0421848	320.3887844	1134.977269	11:26-11:29
10/31/17	3	10:44:00 AM	L	99	1	19.88	12.73	0.795625	20.4	5.1	220.167344	51.995864	215.3764265	217.7718852	173.2647562	10:28-10:31
11/10/17	28	11:54:00 AM	L	99	1	21.11	8.2	0.5125	19.2	3.3	206.090816	33.823856	198.8182755	202.4545458	103.7579547	11:05-11:09
11/12/17	18	11:21:00 AM	L	99	1	20.48	9.84	0.615	19.8	3.9	213.110216	39.843464	201.8087648	207.4594904	127.5875866	10:34-10:37
2/10/18	40	11:44:00 AM	F5	102	1	26.72	38.01	2.375625	29.8	14.5	335.654616	152.4108	312.8010131	324.2278146	770.2437021	11:26-11:29
2/1/18	42	11:57:00 AM	F5	102	1	23.78	29.01	1.813125	29.5	12.5	331.8258	130.2704	309.8917719	320.858786	581.7570864	11:34-11:36
1/16/18	11	9:49:00 AM	F5	102	1	26.77	10.78	0.67375	31.3	6.8	354.940176	69.470096	327.2441071	341.0921416	229.8108304	9:09-9:12
4/21/18	42	11:48:00 AM	F5	103	1	29.56	35.3	2.20625	28.6	13.9	320.395944	145.724664	310.851762	315.623853	696.3451257	11:23-11:26
4/30/18	5	10:08:00 AM	F5	103	1	26.25	14.37	0.898125	23.8	6	260.870376	61.2092	231.589715	246.2300455	221.1453596	9:47-9:51
11/8/17	29	11:57:00 AM	F5	103	1	28.92	19.71	1.231875	24.5	8.2	269.4008	84.088056	254.7386009	262.0697005	322.8371123	11:31-11:35
1/13/18	16	10:14:00 AM	F5	104	1	26.3	11.17	0.698125	19.9	4.7	214.283784	47.928296	219.5605109	216.9221474	151.4387742	9:57-10:00
11/12/17	10	10:43:00 AM	F5	104	1	23.41	30.59	1.911875	26.8	11.8	297.790896	122.620296	282.9606634	290.3757797	555.1621938	10:34-10:37
1/16/18	10	9:45:00 AM	F5	104	1	25.51	12.82	0.80125	26	6.4	287.8532	65.331264	269.1729613	278.5130807	223.1586059	9:09-9:12
11/23/17	11	10:33:00 AM	F5	106	1	26.53	32	2	27.8	13	310.307336	135.7662	305.47395	307.890643	615.781286	9:44-9:48
11/27/17	10	10:25:00 AM	F5	106	1	25.17	30.8	1.925	26.1	11.1	289.091744	115.021544	264.4001726	276.7459583	532.7359697	9:33-9:37
11/10/17	3	9:47:00 AM	F5	106	1	27.33	31.5	1.96875	27.7	12.4	309.050976	129.174384	293.2053478	301.1281619	592.8460687	9:27-9:32
2/1/18	43	12:00:00 PM	C	107	1	29.32	57.11	3.569375	32.2	19.8	366.624696	213.110216	362.3731934	364.4989447	1301.033421	11:34-11:36
2/13/18	5	9:23:00 AM	C	107	1	28.26	44.14	2.75875	34	18	390.2484	192.1652	366.3067496	378.2775748	1043.573259	9:01-9:04
2/10/18	37	11:33:00 AM	C	107	1	33.2	67.08	4.1925	33.1	20.3	378.394104	218.988536	349.5720399	363.9830719	1525.999029	11:26-11:29
3/6/18	6	10:42:00 AM	L	109	1	17.71	4.39	0.274375	29.8	3	335.654616	30.8282	311.7229608	323.6887884	88.81211132	10:15-10:19
11/4/17	16	11:04:00 AM	L	109	1	20.1	9.03	0.564375	18.8	3.8	201.432176	38.837576	210.8755649	206.1538705	116.3480907	10:56-10:59
2/27/18	34	11:20:00 AM	L	109	1	16.86	3.35	0.209375	36.9	2.7	429.023024	27.841976	360.2834805	394.6532522	82.63052468	11:11-11:14
4/28/18	26	11:36:00 AM	F5	110	1	24.63	42.49	2.655625	28.8	16.6	322.928576	176.109384	341.8984017	332.4134888	882.7655712	10:50-10:54
4/19/18	36	11:55:00 AM	F5	110	1	24.89	30.88	1.93	28.2	12.1	315.343256	125.892624	288.9659712	302.1546136	583.1584042	11:13-11:17
4/26/18	8	9:49:00 AM	F5	110	1	28.21	42.76	2.6725	31	16.1	351.0642	170.424944	329.8495876	340.4568938	909.8710487	9:16-9:19
1/2/18	20	10:39:00 AM	F5	112	1	25.28	22.65	1.415625	33.6	11	384.969344	113.9402	315.1590962	350.0642201	495.5596616	10:08-10:12
11/12/17	4	10:14:00 AM	F5	112	1	28.71	25.26	1.57875	31.8	13.8	361.421096	144.613976	373.6147298	367.5179129	580.218905	9:54-9:59
12/18/17	19	10:40:00 AM	F5	112	1	33.28	50.03	3.126875	36.1	20.7	418.238544	223.710056	402.5707844	410.4046642	1283.284084	10:10-10:15
2/20/18	32	11:02:00 AM	F5	116	1	20.55	17.64	1.1025	35.3	11.6	407.521136	120.443984	393.559594	400.540365	441.5957524	10:30-10:35
2/17/18	13	9:55:00 AM	F5	116	1	23.37	19.84	1.24	31	9.9	351.0642	102.114584	307.9907614	329.5274807	408.6140761	9:47-9:51
2/13/18	4	9:19:00 AM	F5	116	1	23.86	23.96	1.4975	32.4	12	369.232784	124.8008	333.149381	351.1910825	525.908646	9:01-9:04
4/5/18	15	10:08:00 AM	F5	118	1	26.17	22.89	1.430625	26.2	9.6	290.331336	98.911424	271.7579491	281.0446426	402.0694918	9:54-9:57
3/25/18	20	10:42:00 AM	F5	118	1	22.53	3.17	0.198125	19	1.1	203.7594	12.074744	164.4374443	184.0984222	36.4744999	10:06-10:11
3/17/18	7	9:33:00 AM	F5	118	1	24.02	19.18	1.19875	23.2	7.6	253.599456	77.798064	240.0463727	246.8229143	295.8789685	9:07-9:10
2/3/18	22	10:28:00 AM	F5	120	1	22.52	2.65	0.165625	25	1.1	275.5254	12.074744	194.3350308	234.9302154	38.91031693	9:50-9:54
2/1/18	41	11:54:00 AM	F5	120	1	25.19	34.76	2.1725	27.2	12.8	302.784896	133.564736	287.264087	295.0244915	640.9407078	11:34-11:36
1/13/18	14	10:08:00 AM	F5	120	1	32.9	45.91	2.869375	28.1	15	314.082704	158.0114	295.6819729	304.8823384	874.8217597	9:57-10:00
1/2/18	23	10:48:00 AM	F5	125	1	27.25	23.13	1.445625	32.9	10.9	375.771344	112.859904	308.0348353	341.9030896	494.2636539	10:08-10:12
1/13/18	24	10:38:00 AM	F5	125	1	28.45	26.24	1.64	31.1	12.9	352.355144	134.664944	339.9468708	346.1510074	567.6876521	9:57-10:00
11/12/17	1	10:03:00 AM	F5	125	1	25.18	12.61	0.788125	27.3	6.1	304.036016	62.238144	259.6628672	281.8494416	222.1325912	9:54-9:59
11/29/17	29	12:00:00 PM	F5	126	1	23.72	27.9	1.74375	31.1	13.1	352.355144	136.868504	333.0957499	342.7254469	597.627498	11:38-11:42
11/27/17	3	9:53:00 AM	F5	126	1	24.98	18.58	1.16125	33.2	10.1	379.707056	104.255264	328.7014728	354.2042644	411.319702	9:33-9:37
11/12/17	5	10:18:00 AM	F5	126	1	26.56	32.66	2.04125	32.5	14.9	370.5384	156.889184	349.0376029	359.7880014	734.4172579	9:54-9:59
3/1/18	8	9:41:00 AM	F5	130	1	22.44	0.72	0.045	35	0.6	403.5194	7.202504	407.3416151	405.4305076	18.24437284	9:10-9:13
3/10/18	10	9:52:00 AM	F5	130	1	22.46	1.6	0.1	24.5	0.7	269.4008	8.174856	212.546256	240.973528	24.0973528	9:14-9:18
3/6/18	8	10:50:00 AM	F5	130	1	21.31	2.27	0.141875	28.5	1.8	319.1312	18.939896	352.6825568	335.9068784	47.65678837	10:15-10:19
12/4/17	2	9:27:00 AM	F5	131	1	24.13	1.57	0.098125	17.2	0.02	182.965296	1.58352896	41.92821584	112.4467559	11.03383792	9:13-9:18
11/23/17	5	10:10:00 AM	F5	131	1	22.34	1.06	0.06625	0	0.9	0	10.122704	392.1115342	392.1115342	25.97738914	9:44-9:48
3/25/18	16	10:25:00 AM	F5	131	1	23.22	4.17	0.260625	25.1	2.4	276.753464	24.865184	263.3801384	270.0668012	70.38616006	10:06-10:11
1/2/18	19	10:35:00 AM	F5	133	1	28.02	21.64	1.3525	30.8	9.6	348.485456	98.911424	281.7421523	315.1138041	426.19142	10:08-10:12
1/16/18	7	9:36:00 AM	F5	133	1	25.19	14.76	0.9225	28.6	7.8	320.395944	79.890536	296.3960536	308.3959988	284.4953089	9:09-9:12
1/23/18	20	10:19:00 AM	F5	133	1	29.51	3.86	0.24125	23.6	2	258.442544	20.9108	237.603028	248.022786	59.83549712	9:50-9:52
1/2/18	24	10:51:00 AM	F5	134	1	25.5	25.55	1.596875	34.8	12.1	400.856816	125.892624	322.9847946	361.9208053	577.942286	10:08-10:12
12/2/17	5	9:45:00 AM	F5	134	1	25.63	11.13	0.695625	27.9	5.9	311.564744	60.181304	276.4663139	294.0155289	204.5245523	9:19-9:24
10/31/17	18	11:52:00 AM	F5	134	1	26.15	31.46	1.96625	33	13.6	377.0822	142.395744	323.445641	350.2639205	688.7064337	11:25-11:28
1/16/18	3	9:22:00 AM	F5	135	1	23.06	29.22	1.82625	27.9	11.9	311.564744	123.710024	293.0598173	302.3122806	552.0978024	9:09-9:12
1/13/18	13	10:04:00 AM	F5	135	1	24.47	29.81	1.863125	27.8	12.6	310.307336	131.367464	307.6404784	308.9739072	575.6570109	9:57-10:00
1/2/18	13	10:16:00 AM	F5	135	1	26.05	45.13	2.820625	31.8	15.8	361.421096	167.026856	315.0674995	338.2442977	954.0603222	10:08-10:12
1/13/18	28	10:58:00 AM	F5	137	1	25.01	30.97	1.935625	28.5	12.6	319.1312	131.367464	301.0380665	310.0846333	600.2075683	10:40-10:44
11/23/17	2	9:59:00 AM	F5	137	1	25.49	11.74	0.73375	29.2	7	328.006416	71.5458	315.313432	321.659924	236.0179692	9:44-9:48
1/16/18	9	9:43:00 AM	F5	137	1	25.34	11.91	0.744375	29.8	6.1	335.654616	62.238144	271.2663354	303.4604757	225.8883916	9:09-9:12
11/12/17	13	10:58:00 AM	F5	140	1	26.98	28.01	1.750625	25.8	10.9	285.379256	112.859904	274.0307773	279.7050166	489.6585947	10:34-10:37
